image_id,product_id,category,image_path
57423,10005,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361236952164_0.JPG
57426,10005,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361236952164_3.JPG
53348,10005,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593086872_3.JPG
57425,10005,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361236952164_2.JPG
57431,10006,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361239104055_0.JPG
57436,10006,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361239104055_5.JPG
53351,10006,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593158389_2.JPG
57432,10006,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361239104055_1.JPG
57439,10006,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361239104055_8.JPG
53353,10006,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593158389_4.JPG
53356,10006,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593158389_7.JPG
57433,10006,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361239104055_2.JPG
57435,10006,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361239104055_4.JPG
53352,10006,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593158389_3.JPG
53355,10006,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593158389_6.JPG
53362,10007,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593159155_5.JPG
53359,10007,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593159155_2.JPG
53358,10007,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593159155_1.JPG
57446,10007,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361243031159_6.JPG
53361,10007,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593159155_4.JPG
57441,10007,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361243031159_1.JPG
57444,10007,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361243031159_4.JPG
53360,10007,Ebay_train.txt,data/raw/stanford_online_products/table_final/181593159155_3.JPG
57440,10007,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361243031159_0.JPG
57450,10008,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245100090_3.JPG
57447,10008,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245100090_0.JPG
53364,10008,Ebay_train.txt,data/raw/stanford_online_products/table_final/181594698397_1.JPG
57456,10008,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245100090_9.JPG
57449,10008,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245100090_2.JPG
57452,10008,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245100090_5.JPG
57448,10008,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245100090_1.JPG
57451,10008,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245100090_4.JPG
53373,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_6.JPG
53367,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_10.JPG
53366,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_1.JPG
57458,10009,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361245775807_1.JPG
53369,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_2.JPG
53372,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_5.JPG
53375,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_8.JPG
53368,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_11.JPG
53371,10009,Ebay_train.txt,data/raw/stanford_online_products/table_final/181595091778_4.JPG
6414,1001,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763235198_2.JPG
6413,1001,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763235198_1.JPG
7067,1001,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331564761051_3.JPG
6416,1001,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763235198_4.JPG
7066,1001,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331564761051_2.JPG
6415,1001,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763235198_3.JPG
7065,1001,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331564761051_1.JPG
53377,10010,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597022015_0.JPG
57463,10010,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361288685710_4.JPG
53379,10010,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597022015_2.JPG
57459,10010,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361288685710_0.JPG
53380,10010,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597022015_3.JPG
57461,10010,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361288685710_2.JPG
57465,10011,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361321801727_1.JPG
53383,10011,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597064613_2.JPG
53382,10011,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597064613_1.JPG
57470,10011,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361321801727_6.JPG
53385,10011,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597064613_4.JPG
57464,10011,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361321801727_0.JPG
57467,10011,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361321801727_3.JPG
53384,10011,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597064613_3.JPG
53387,10011,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597064613_6.JPG
57472,10012,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361333008673_1.JPG
53390,10012,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597275970_2.JPG
53392,10012,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597275970_4.JPG
53391,10012,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597275970_3.JPG
57471,10012,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361333008673_0.JPG
57477,10013,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361339856680_4.JPG
53396,10013,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597354408_2.JPG
57474,10013,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361339856680_1.JPG
57473,10013,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361339856680_0.JPG
57476,10013,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361339856680_3.JPG
53400,10014,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597393975_11.JPG
57484,10014,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345124212_6.JPG
57482,10014,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345124212_4.JPG
57479,10014,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345124212_1.JPG
53399,10014,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597393975_10.JPG
53406,10014,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597393975_7.JPG
57486,10014,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345124212_8.JPG
53401,10014,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597393975_2.JPG
57478,10014,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345124212_0.JPG
53404,10014,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597393975_5.JPG
53407,10014,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597393975_8.JPG
57480,10014,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345124212_2.JPG
57485,10014,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345124212_7.JPG
53403,10014,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597393975_4.JPG
53411,10015,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597657205_2.JPG
53410,10015,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597657205_1.JPG
57492,10015,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345589410_5.JPG
57488,10015,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345589410_1.JPG
57491,10015,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345589410_4.JPG
57487,10015,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345589410_0.JPG
57490,10015,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361345589410_3.JPG
57496,10016,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361354634073_1.JPG
53414,10016,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597853364_2.JPG
53413,10016,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597853364_1.JPG
57501,10016,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361354634073_6.JPG
53416,10016,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597853364_4.JPG
57495,10016,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361354634073_0.JPG
57498,10016,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361354634073_3.JPG
53415,10016,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597853364_3.JPG
53418,10016,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597853364_6.JPG
57506,10017,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361355279741_4.JPG
57505,10017,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361355279741_3.JPG
53430,10017,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597873955_9.JPG
53421,10017,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597873955_10.JPG
53428,10017,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597873955_7.JPG
57507,10017,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361355279741_5.JPG
53423,10017,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597873955_2.JPG
57502,10017,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361355279741_0.JPG
53426,10017,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597873955_5.JPG
53429,10017,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597873955_8.JPG
57504,10017,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361355279741_2.JPG
53425,10017,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597873955_4.JPG
57515,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_7.JPG
57514,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_6.JPG
57510,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_2.JPG
53433,10018,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597878703_2.JPG
57508,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_0.JPG
57516,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_8.JPG
53435,10018,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597878703_4.JPG
57511,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_3.JPG
53438,10018,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597878703_7.JPG
57509,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_1.JPG
57513,10018,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361357206344_5.JPG
53437,10018,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597878703_6.JPG
53442,10019,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597937683_2.JPG
53444,10019,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597937683_4.JPG
53443,10019,Ebay_train.txt,data/raw/stanford_online_products/table_final/181597937683_3.JPG
57518,10019,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361358197591_1.JPG
6419,1002,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763270320_2.JPG
6418,1002,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763270320_1.JPG
7073,1002,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331577878300_3.JPG
6421,1002,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763270320_4.JPG
7072,1002,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331577878300_2.JPG
6420,1002,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763270320_3.JPG
7071,1002,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331577878300_1.JPG
53453,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_6.JPG
53447,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_10.JPG
53446,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_1.JPG
57520,10020,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361358578270_1.JPG
53449,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_2.JPG
53452,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_5.JPG
53455,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_8.JPG
53448,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_11.JPG
53451,10020,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598065887_4.JPG
53457,10021,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598097995_0.JPG
57526,10021,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361361178507_5.JPG
53459,10021,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598097995_2.JPG
57522,10021,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361361178507_1.JPG
57521,10021,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361361178507_0.JPG
57524,10021,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361361178507_3.JPG
53462,10022,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598156065_2.JPG
53461,10022,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598156065_1.JPG
57528,10022,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362373314_1.JPG
53464,10022,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598156065_4.JPG
57527,10022,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362373314_0.JPG
53463,10022,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598156065_3.JPG
53466,10022,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598156065_6.JPG
57532,10023,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362794743_1.JPG
53469,10023,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598492947_2.JPG
53468,10023,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598492947_1.JPG
57539,10023,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362794743_8.JPG
57531,10023,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362794743_0.JPG
57534,10023,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362794743_3.JPG
57537,10023,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362794743_6.JPG
53470,10023,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598492947_3.JPG
57533,10023,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361362794743_2.JPG
57542,10024,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363147521_2.JPG
53473,10024,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598493175_2.JPG
53472,10024,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598493175_1.JPG
57548,10024,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363147521_8.JPG
57541,10024,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363147521_1.JPG
57544,10024,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363147521_4.JPG
57540,10024,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363147521_0.JPG
57543,10024,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363147521_3.JPG
57550,10025,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363854397_1.JPG
53476,10025,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598549705_2.JPG
57549,10025,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363854397_0.JPG
53477,10025,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598549705_3.JPG
53480,10026,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598672284_2.JPG
53479,10026,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598672284_1.JPG
57555,10026,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363891312_4.JPG
57551,10026,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363891312_0.JPG
57554,10026,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363891312_3.JPG
53481,10026,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598672284_3.JPG
57553,10026,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361363891312_2.JPG
53482,10027,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598744012_0.JPG
57561,10027,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361364979699_3.JPG
53484,10027,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598744012_2.JPG
53486,10027,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598744012_4.JPG
53485,10027,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598744012_3.JPG
57559,10027,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361364979699_1.JPG
57562,10028,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366287255_0.JPG
53487,10028,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598781667_0.JPG
57563,10028,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366287255_1.JPG
53494,10029,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598845736_5.JPG
53491,10029,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598845736_2.JPG
53490,10029,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598845736_1.JPG
57570,10029,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366358000_5.JPG
53493,10029,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598845736_4.JPG
57566,10029,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366358000_1.JPG
53492,10029,Ebay_train.txt,data/raw/stanford_online_products/table_final/181598845736_3.JPG
57565,10029,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366358000_0.JPG
6422,1003,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763304152_0.JPG
7081,1003,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331595861850_5.JPG
6424,1003,Ebay_train.txt,data/raw/stanford_online_products/cabinet_final/151763304152_2.JPG
7077,1003,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331595861850_1.JPG
7076,1003,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331595861850_0.JPG
7079,1003,Ebay_info.txt,data/raw/stanford_online_products/bicycle_final/331595861850_3.JPG
57574,10030,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366963427_3.JPG
53497,10030,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599034949_2.JPG
57571,10030,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366963427_0.JPG
53498,10030,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599034949_3.JPG
57573,10030,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361366963427_2.JPG
53499,10031,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599076739_0.JPG
57575,10031,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361367217786_0.JPG
53501,10031,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599076739_2.JPG
57577,10031,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361367217786_2.JPG
53503,10031,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599076739_4.JPG
53502,10031,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599076739_3.JPG
53505,10031,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599076739_6.JPG
53506,10032,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599179575_0.JPG
57583,10032,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361368112057_5.JPG
53508,10032,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599179575_2.JPG
57579,10032,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361368112057_1.JPG
57578,10032,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361368112057_0.JPG
57581,10032,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/361368112057_3.JPG
57587,10033,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/371240425697_3.JPG
53511,10033,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599202841_2.JPG
57584,10033,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/371240425697_0.JPG
53512,10033,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599202841_3.JPG
57586,10033,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/371240425697_2.JPG
57588,10034,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/371287691165_0.JPG
53513,10034,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599528943_0.JPG
57589,10034,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/371287691165_1.JPG
53515,10035,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599546192_0.JPG
57592,10035,Ebay_info.txt,data/raw/stanford_online_products/kettle_final/371310485977_1.JPG
53517,10035,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599546192_2.JPG
53519,10035,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599546192_4.JPG
53518,10035,Ebay_train.txt,data/raw/stanford_online_products/table_final/181599546192_3.JPG
